"FCL_long","FCL_mean","FCL_short","Richness","Chain","Omnivory","Apparent","Exploitative"
8,2.40277777777778,2,22,0.229773462783172,0.132686084142395,0.352750809061489,0.284789644012945
9,3.875,3,22,0.271241830065359,0.120915032679739,0.294117647058824,0.313725490196078
11,3.70833333333333,3,22,0.305841924398625,0.11340206185567,0.25085910652921,0.329896907216495
7,2.75,2,22,0.248979591836735,0.122448979591837,0.310204081632653,0.318367346938775
6,2.875,2,23,0.243478260869565,0.130434782608696,0.326086956521739,0.3
7,2.9837962962963,2,23,0.243636363636364,0.105454545454545,0.341818181818182,0.309090909090909
8,3.05,2,23,0.264084507042254,0.116197183098592,0.285211267605634,0.334507042253521
6,2.41666666666667,2,23,0.235915492957746,0.109154929577465,0.327464788732394,0.327464788732394
8,2.83357142857143,2,23,0.261980830670927,0.12779552715655,0.34185303514377,0.268370607028754
6,2.83333333333333,2,24,0.228571428571429,0.120634920634921,0.371428571428571,0.279365079365079
7,3.5,3,24,0.259493670886076,0.117088607594937,0.329113924050633,0.294303797468354
8,2.78125,2,24,0.231770833333333,0.109375,0.3828125,0.276041666666667
7,2.91319444444444,2,24,0.237057220708447,0.122615803814714,0.373297002724796,0.267029972752044
7,3.60069444444444,2,24,0.276276276276276,0.123123123123123,0.303303303303303,0.297297297297297
7,2.83694727891156,2,25,0.240331491712707,0.121546961325967,0.350828729281768,0.287292817679558
8,2.74074074074074,2,25,0.249448123620309,0.1280353200883,0.313465783664459,0.309050772626932
9,2.512,2,25,0.263157894736842,0.112781954887218,0.325814536340852,0.298245614035088
9,3.13368055555556,2,25,0.265588914549654,0.117782909930716,0.325635103926097,0.290993071593533
10,3.22222222222222,2,25,0.26628895184136,0.11614730878187,0.334277620396601,0.28328611898017
8,3.43333333333333,2,26,0.320481927710843,0.110843373493976,0.267469879518072,0.301204819277108
11,3.05867642195767,2,26,0.26410835214447,0.121896162528217,0.340857787810384,0.27313769751693
7,2.65625,2,26,0.246478873239437,0.119718309859155,0.342723004694836,0.291079812206573
10,3.26927083333333,2,26,0.287104622871046,0.111922141119221,0.304136253041363,0.29683698296837
11,4,3,26,0.26984126984127,0.115646258503401,0.340136054421769,0.27437641723356
8,2.98277777777778,2,27,0.255707762557078,0.10958904109589,0.349315068493151,0.285388127853881
7,2.83333333333333,2,27,0.244588744588745,0.123376623376623,0.365800865800866,0.266233766233766
7,2.65625,2,27,0.229885057471264,0.119540229885057,0.374712643678161,0.275862068965517
8,2.96527777777778,2,27,0.258907363420428,0.104513064133017,0.368171021377672,0.268408551068884
8,3.22222222222222,2,27,0.239583333333333,0.11875,0.345833333333333,0.295833333333333
9,3.03046130952381,2,28,0.266550522648084,0.128919860627178,0.32404181184669,0.280487804878049
11,3.21111111111111,2,28,0.282758620689655,0.113793103448276,0.318965517241379,0.28448275862069
8,2.86041666666667,2,28,0.258467023172906,0.110516934046346,0.336898395721925,0.294117647058824
11,4,3,28,0.304587155963303,0.110091743119266,0.308256880733945,0.277064220183486
10,2.9625,2,28,0.260794473229706,0.113989637305699,0.343696027633851,0.281519861830743
11,3.26927083333333,2,29,0.27591706539075,0.114832535885167,0.315789473684211,0.293460925039872
11,3.42083333333333,2,29,0.271914132379249,0.119856887298748,0.330948121645796,0.277280858676207
9,3.19777777777778,2,29,0.270226537216828,0.113268608414239,0.330097087378641,0.286407766990291
12,3.42083333333333,2,29,0.282874617737003,0.113149847094801,0.32262996941896,0.281345565749235
8,2.89113179222306,2,29,0.248188405797101,0.117753623188406,0.36231884057971,0.271739130434783
11,3.34,2,30,0.279251170046802,0.109204368174727,0.336973478939158,0.274570982839314
12,3.4125,2,30,0.283987915407855,0.110271903323263,0.323262839879154,0.282477341389728
12,3.22777777777778,2,30,0.27359781121751,0.119015047879617,0.331053351573187,0.276333789329685
8,3.26666666666667,2,30,0.25615763546798,0.106732348111658,0.348111658456486,0.288998357963875
11,4,3,30,0.264909847434119,0.119278779472954,0.324549237170596,0.29126213592233
12,3.42083333333333,2,31,0.266937669376694,0.112466124661247,0.338753387533875,0.281842818428184
12,4,3,31,0.272845953002611,0.117493472584856,0.319843342036554,0.289817232375979
12,3.42083333333333,2,31,0.276190476190476,0.112925170068027,0.327891156462585,0.282993197278912
12,3.42083333333333,2,31,0.275818639798489,0.117128463476071,0.332493702770781,0.27455919395466
11,3.26927083333333,2,31,0.271505376344086,0.115591397849462,0.32258064516129,0.290322580645161
9,3.55852723665224,3,32,0.313758389261745,0.087248322147651,0.312080536912752,0.286912751677852
1,1,1,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
2,1.5,1,5,0.25,0.25,0.25,0.25
1,1,1,5,NA,NA,NA,NA
0,0,0,5,NA,NA,NA,NA
1,1,1,5,NA,NA,NA,NA
1,1,1,5,NA,NA,NA,NA
1,1,1,6,NA,NA,NA,NA
2,1.33333333333333,1,6,0.25,0,0.75,0
1,1,1,6,0,0,1,0
1,1,1,6,NA,NA,NA,NA
3,2,2,6,0.333333333333333,0,0.5,0.166666666666667
3,1.66666666666667,1,7,0.25,0.25,0.25,0.25
2,1.5,1,7,0.5,0,0.5,0
3,2,2,7,0.375,0.125,0.125,0.375
1,1,1,7,0,0,0.333333333333333,0.666666666666667
3,2,2,7,0.428571428571429,0,0.428571428571429,0.142857142857143
2,1.5,1,8,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429
2,2,2,8,1,0,0,0
3,2.25,2,8,0.352941176470588,0.117647058823529,0.117647058823529,0.411764705882353
2,2,2,8,1,0,0,0
1,1,1,8,0,0,1,0
2,2,2,9,0.375,0.125,0.375,0.125
2,2,2,9,0.5,0,0,0.5
2,1.5,1,9,0.0714285714285714,0.142857142857143,0.214285714285714,0.571428571428571
2,1.5,1,9,0.2,0.2,0.2,0.4
3,1.5,1,9,0.3,0,0.4,0.3
2,2,2,10,0.428571428571429,0,0.285714285714286,0.285714285714286
3,2.25,2,10,0.352941176470588,0.0588235294117647,0.176470588235294,0.411764705882353
5,4,4,10,0.35,0.05,0.25,0.35
2,1.66666666666667,1,10,0.307692307692308,0,0.384615384615385,0.307692307692308
3,2,2,10,0.4,0.1,0.3,0.2
3,2.5,2,11,0.347826086956522,0.0869565217391304,0.217391304347826,0.347826086956522
4,1.83333333333333,1,11,0.260869565217391,0.130434782608696,0.521739130434783,0.0869565217391304
3,2.33333333333333,2,11,0.5,0.1,0.3,0.1
4,3,3,11,0.4,0,0.4,0.2
3,1.875,1,11,0.19047619047619,0.0952380952380952,0.428571428571429,0.285714285714286
2,1.5,1,12,0.214285714285714,0.142857142857143,0.285714285714286,0.357142857142857
3,2.16666666666667,2,12,0.384615384615385,0.0512820512820513,0.256410256410256,0.307692307692308
1,1,1,12,0,0,0.333333333333333,0.666666666666667
3,2.33333333333333,2,12,0.473684210526316,0.0263157894736842,0.263157894736842,0.236842105263158
2,2,2,12,0.3,0.1,0.2,0.4
4,3.125,3,13,0.23728813559322,0.135593220338983,0.305084745762712,0.322033898305085
5,3.5,3,13,0.342857142857143,0.0285714285714286,0.285714285714286,0.342857142857143
3,2.5,2,13,0.269230769230769,0.0576923076923077,0.211538461538462,0.461538461538462
2,1.5,1,13,0.12,0.04,0.64,0.2
4,2.75,2,13,0.368421052631579,0.157894736842105,0.315789473684211,0.157894736842105
3,2.5,2,14,0.259259259259259,0.037037037037037,0.296296296296296,0.407407407407407
5,2.33333333333333,2,14,0.274509803921569,0.0588235294117647,0.411764705882353,0.254901960784314
4,2.66666666666667,2,14,0.432432432432432,0,0.216216216216216,0.351351351351351
5,3,2,14,0.333333333333333,0.0833333333333333,0.25,0.333333333333333
3,3,3,14,0.461538461538462,0.0769230769230769,0.153846153846154,0.307692307692308
4,2.41666666666667,2,15,0.292307692307692,0.0461538461538462,0.323076923076923,0.338461538461538
6,4,4,15,0.4375,0.0416666666666667,0.208333333333333,0.3125
4,2.44444444444444,2,15,0.327868852459016,0.0655737704918033,0.360655737704918,0.245901639344262
4,2.5,2,15,0.194805194805195,0.103896103896104,0.480519480519481,0.220779220779221
6,2.875,2,15,0.337837837837838,0.108108108108108,0.310810810810811,0.243243243243243
2,2,2,16,0.0681818181818182,0.113636363636364,0.386363636363636,0.431818181818182
6,3.5,3,16,0.342105263157895,0.0789473684210526,0.315789473684211,0.263157894736842
3,2.5,2,16,0.342105263157895,0.0789473684210526,0.236842105263158,0.342105263157895
5,2.75,2,16,0.39344262295082,0.0655737704918033,0.327868852459016,0.213114754098361
5,3.08333333333333,2,16,0.402985074626866,0.0597014925373134,0.238805970149254,0.298507462686567
5,3.5,3,17,0.350877192982456,0.0526315789473684,0.210526315789474,0.385964912280702
4,2.95,2,17,0.382352941176471,0.117647058823529,0.191176470588235,0.308823529411765
5,3,3,17,0.317073170731707,0.0365853658536585,0.390243902439024,0.25609756097561
4,3,3,17,0.342857142857143,0.1,0.214285714285714,0.342857142857143
5,4,4,17,0.387096774193548,0.0645161290322581,0.258064516129032,0.290322580645161
5,3,2,18,0.295774647887324,0.0422535211267606,0.408450704225352,0.253521126760563
7,2.83888888888889,2,18,0.271604938271605,0.141975308641975,0.308641975308642,0.277777777777778
6,4.04166666666667,4,18,0.336842105263158,0.0947368421052632,0.336842105263158,0.231578947368421
5,2.88541666666667,2,18,0.313953488372093,0.0581395348837209,0.383720930232558,0.244186046511628
5,3,3,18,0.21875,0.03125,0.375,0.375
4,3,3,19,0.356164383561644,0.0684931506849315,0.232876712328767,0.342465753424658
4,2.25,2,19,0.225806451612903,0.0860215053763441,0.376344086021505,0.311827956989247
6,2.5,2,19,0.328,0.08,0.32,0.272
5,2.75,2,19,0.282608695652174,0.0978260869565217,0.380434782608696,0.239130434782609
7,4,4,19,0.320610687022901,0.0916030534351145,0.297709923664122,0.290076335877863
6,2.59722222222222,2,20,0.296551724137931,0.096551724137931,0.337931034482759,0.268965517241379
6,3.25,2,20,0.278145695364238,0.119205298013245,0.317880794701987,0.28476821192053
6,3.5,3,20,0.271276595744681,0.0904255319148936,0.393617021276596,0.24468085106383
6,3,2,20,0.296,0.072,0.4,0.232
6,2.63125,2,20,0.296052631578947,0.105263157894737,0.361842105263158,0.236842105263158
6,3.375,3,21,0.286549707602339,0.0818713450292398,0.274853801169591,0.35672514619883
5,2.75,2,21,0.213793103448276,0.110344827586207,0.331034482758621,0.344827586206897
4,2.83333333333333,2,21,0.295081967213115,0.0819672131147541,0.270491803278689,0.352459016393443
5,3,3,21,0.283870967741935,0.0838709677419355,0.367741935483871,0.264516129032258
7,3.49305555555556,2,21,0.380368098159509,0.0613496932515337,0.276073619631902,0.282208588957055
6,3.08333333333333,2,22,0.281609195402299,0.14367816091954,0.21264367816092,0.362068965517241
6,3.02916666666667,3,22,0.324742268041237,0.077319587628866,0.381443298969072,0.216494845360825
6,3.5,3,22,0.306878306878307,0.0899470899470899,0.349206349206349,0.253968253968254
6,2.93095238095238,2,22,0.307339449541284,0.114678899082569,0.311926605504587,0.26605504587156
6,3.25,3,22,0.36,0.0685714285714286,0.24,0.331428571428571
6,3.12986111111111,2,23,0.300884955752212,0.0884955752212389,0.300884955752212,0.309734513274336
7,3.27777777777778,2,23,0.310185185185185,0.0833333333333333,0.37962962962963,0.226851851851852
7,3.15816326530612,2,23,0.322314049586777,0.0785123966942149,0.31404958677686,0.285123966942149
8,4.75,4,23,0.312820512820513,0.0820512820512821,0.338461538461538,0.266666666666667
7,4,4,23,0.268817204301075,0.0537634408602151,0.327956989247312,0.349462365591398
6,2.65740740740741,2,24,0.257246376811594,0.0905797101449275,0.365942028985507,0.286231884057971
6,3.11805555555556,3,24,0.354838709677419,0.0506912442396313,0.271889400921659,0.32258064516129
6,2.875,2,24,0.278026905829596,0.116591928251121,0.26457399103139,0.340807174887892
7,3.61964285714286,3,24,0.345991561181435,0.0970464135021097,0.291139240506329,0.265822784810127
9,3.52876984126984,3,24,0.314606741573034,0.112359550561798,0.307116104868914,0.265917602996255
7,3.14814814814815,2,25,0.298245614035088,0.0912280701754386,0.340350877192982,0.270175438596491
8,3.3312996031746,3,25,0.335311572700297,0.0919881305637982,0.293768545994065,0.27893175074184
7,3.33134920634921,2,25,0.310606060606061,0.0795454545454545,0.276515151515151,0.333333333333333
6,2.66444444444444,2,25,0.28956228956229,0.101010101010101,0.36026936026936,0.249158249158249
8,3.62824074074074,3,25,0.372093023255814,0.0830564784053156,0.289036544850498,0.255813953488372
6,4,4,26,0.284552845528455,0.0609756097560976,0.296747967479675,0.357723577235772
7,3.72222222222222,3,26,0.310483870967742,0.0725806451612903,0.306451612903226,0.310483870967742
7,3.04976851851852,2,26,0.304109589041096,0.0931506849315069,0.328767123287671,0.273972602739726
6,3.33333333333333,2,26,0.311688311688312,0.0952380952380952,0.272727272727273,0.32034632034632
8,3.39583333333333,3,26,0.341059602649007,0.0860927152317881,0.294701986754967,0.278145695364238
7,3.02888888888889,2,27,0.298816568047337,0.0976331360946746,0.325443786982249,0.27810650887574
9,3.52588138429975,3,27,0.342175066312997,0.0875331564986737,0.297082228116711,0.273209549071618
8,4.08333333333333,4,27,0.304843304843305,0.0712250712250712,0.341880341880342,0.282051282051282
8,4,4,27,0.298882681564246,0.0865921787709497,0.32122905027933,0.293296089385475
8,3.73666666666667,3,27,0.296666666666667,0.08,0.35,0.273333333333333
7,3.46527777777778,3,28,0.329207920792079,0.0816831683168317,0.314356435643564,0.274752475247525
9,3.447549760645,3,28,0.339901477832512,0.0935960591133005,0.293103448275862,0.273399014778325
7,3.59666666666667,2,28,0.308333333333333,0.0694444444444444,0.316666666666667,0.305555555555556
8,3.41808127572016,3,28,0.316049382716049,0.0888888888888889,0.296296296296296,0.298765432098765
7,3.01636904761905,2,28,0.27720207253886,0.0984455958549223,0.287564766839378,0.336787564766839
8,3.527882996633,3,29,0.311004784688995,0.069377990430622,0.339712918660287,0.279904306220096
9,3.70517172146636,3,29,0.337634408602151,0.0924731182795699,0.320430107526882,0.249462365591398
9,3.45404572940287,3,29,0.307511737089202,0.0892018779342723,0.316901408450704,0.286384976525822
9,3.8617862654321,3,29,0.310961968680089,0.087248322147651,0.302013422818792,0.299776286353468
7,3.2344246031746,2,29,0.321695760598504,0.0997506234413965,0.246882793017456,0.331670822942643
7,3.33333333333333,3,30,0.328605200945626,0.0898345153664303,0.25531914893617,0.326241134751773
8,3.49015151515152,3,30,0.311475409836066,0.0778688524590164,0.317622950819672,0.293032786885246
7,3.23424036281179,3,30,0.314533622559653,0.0911062906724512,0.266811279826464,0.327548806941432
9,3.51698412698413,3,30,0.321691176470588,0.0900735294117647,0.310661764705882,0.277573529411765
9,3.47411816578483,3,30,0.313688212927757,0.0874524714828897,0.300380228136882,0.298479087452471
9,3.54954133168419,3,31,0.328301886792453,0.0886792452830189,0.30377358490566,0.279245283018868
9,4,4,31,0.295620437956204,0.0894160583941606,0.324817518248175,0.29014598540146
9,3.56044477513228,3,31,0.318996415770609,0.0896057347670251,0.302867383512545,0.288530465949821
8,3.55464015151515,3,31,0.327519379844961,0.0794573643410853,0.315891472868217,0.277131782945736
9,3.73687169312169,3,31,0.311890838206628,0.0818713450292398,0.313840155945419,0.292397660818713
9,2.9994212962963,2,32,0.258354755784062,0.120822622107969,0.275064267352185,0.345758354755784
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
3,3,3,4,1,0,0,0
2,1.5,1,4,0,0.333333333333333,0,0.666666666666667
2,2,2,4,1,0,0,0
1,1,1,4,NA,NA,NA,NA
2,2,2,5,0.5,0,0,0.5
1,1,1,5,0,0,1,0
1,1,1,5,0,0,1,0
3,3,3,5,1,0,0,0
2,2,2,5,1,0,0,0
2,1.5,1,6,0.333333333333333,0,0.333333333333333,0.333333333333333
2,2,2,6,0.142857142857143,0,0.285714285714286,0.571428571428571
3,1.66666666666667,1,6,0.181818181818182,0.272727272727273,0.272727272727273,0.272727272727273
2,1.25,1,6,0,0.222222222222222,0.555555555555556,0.222222222222222
2,1.25,1,6,0,0.181818181818182,0.545454545454545,0.272727272727273
2,2,2,7,0.333333333333333,0.333333333333333,0,0.333333333333333
2,1.5,1,7,0,0.166666666666667,0.5,0.333333333333333
1,1,1,7,0,0,1,0
2,2,2,7,0.222222222222222,0,0.222222222222222,0.555555555555556
1,1,1,7,0,0,0,1
3,2.5,2,8,0.277777777777778,0.166666666666667,0,0.555555555555556
3,1.83333333333333,1,8,0,0.8,0.2,0
3,2,2,8,0.25,0.5,0.25,0
4,2.75,2,8,0.454545454545455,0.181818181818182,0.0909090909090909,0.272727272727273
2,2,2,8,0.5,0,0.333333333333333,0.166666666666667
3,2.33333333333333,2,9,0.315789473684211,0.157894736842105,0.210526315789474,0.315789473684211
4,3,3,9,0.357142857142857,0.0714285714285714,0.357142857142857,0.214285714285714
2,2,2,9,0.4,0,0.2,0.4
2,2,2,9,0.272727272727273,0,0.181818181818182,0.545454545454545
3,2.5,2,9,0.571428571428571,0,0.142857142857143,0.285714285714286
3,2.33333333333333,2,10,0.285714285714286,0.0952380952380952,0.19047619047619,0.428571428571429
3,1.83333333333333,1,10,0.133333333333333,0.266666666666667,0.2,0.4
3,1.5,1,10,0.307692307692308,0.0769230769230769,0.384615384615385,0.230769230769231
2,1.5,1,10,0.105263157894737,0.105263157894737,0.736842105263158,0.0526315789473684
3,2,2,10,0.130434782608696,0.217391304347826,0.565217391304348,0.0869565217391304
3,2.5,2,11,0.384615384615385,0.0769230769230769,0.0769230769230769,0.461538461538462
3,2.11111111111111,2,11,0.291666666666667,0.125,0.25,0.333333333333333
3,1.75,1,11,0.193548387096774,0.161290322580645,0.354838709677419,0.290322580645161
3,1.75,1,11,0.25,0.0833333333333333,0.333333333333333,0.333333333333333
5,3,3,11,0.304347826086957,0.130434782608696,0.217391304347826,0.347826086956522
3,2.25,2,12,0.3125,0.125,0.1875,0.375
3,2,2,12,0.103448275862069,0.137931034482759,0.344827586206897,0.413793103448276
3,2.5,2,12,0.324324324324324,0.162162162162162,0.162162162162162,0.351351351351351
4,3,3,12,0.4375,0,0.375,0.1875
3,1.75,1,12,0.2,0.133333333333333,0.2,0.466666666666667
4,2.27777777777778,2,13,0.209677419354839,0.112903225806452,0.387096774193548,0.290322580645161
3,1.83333333333333,1,13,0.204081632653061,0.0816326530612245,0.326530612244898,0.387755102040816
4,2.5,2,13,0.238805970149254,0.119402985074627,0.17910447761194,0.462686567164179
2,1.66666666666667,1,13,0.176470588235294,0.117647058823529,0.264705882352941,0.441176470588235
3,2,2,13,0.25,0.111111111111111,0.333333333333333,0.305555555555556
3,2.5,2,14,0.195652173913043,0.130434782608696,0.217391304347826,0.456521739130435
5,3,3,14,0.333333333333333,0.0634920634920635,0.26984126984127,0.333333333333333
4,2.66666666666667,2,14,0.211538461538462,0.153846153846154,0.230769230769231,0.403846153846154
3,2.33333333333333,2,14,0.26,0.08,0.36,0.3
4,2,2,14,0.25,0.0833333333333333,0.277777777777778,0.388888888888889
5,2.16666666666667,1,15,0.280898876404494,0.112359550561798,0.359550561797753,0.247191011235955
5,4,4,15,0.239130434782609,0.152173913043478,0.282608695652174,0.326086956521739
6,2,2,15,0.2375,0.1,0.3125,0.35
3,2.25,2,15,0.244444444444444,0.177777777777778,0.244444444444444,0.333333333333333
5,2.38541666666667,2,15,0.323943661971831,0.126760563380282,0.28169014084507,0.267605633802817
7,3.25,3,16,0.302325581395349,0.104651162790698,0.267441860465116,0.325581395348837
3,2.16666666666667,2,16,0.232142857142857,0.125,0.267857142857143,0.375
4,2.1,2,16,0.233009708737864,0.155339805825243,0.339805825242718,0.271844660194175
4,2.16666666666667,2,16,0.19047619047619,0.171428571428571,0.266666666666667,0.371428571428571
5,2.625,2,16,0.240963855421687,0.156626506024096,0.27710843373494,0.325301204819277
6,2.41666666666667,2,17,0.228813559322034,0.11864406779661,0.330508474576271,0.322033898305085
4,2.66666666666667,2,17,0.183908045977011,0.149425287356322,0.28735632183908,0.379310344827586
3,3,3,17,0.292682926829268,0.0731707317073171,0.24390243902439,0.390243902439024
6,2.69444444444444,2,17,0.222222222222222,0.101851851851852,0.314814814814815,0.361111111111111
5,2.65873015873016,2,17,0.254385964912281,0.12280701754386,0.307017543859649,0.315789473684211
5,2.96990740740741,2,18,0.256756756756757,0.128378378378378,0.277027027027027,0.337837837837838
5,3.29583333333333,2,18,0.312925170068027,0.129251700680272,0.26530612244898,0.292517006802721
6,2.54814814814815,2,18,0.347826086956522,0.152173913043478,0.22463768115942,0.27536231884058
4,2.08333333333333,2,18,0.185897435897436,0.16025641025641,0.371794871794872,0.282051282051282
4,1.94444444444444,1,18,0.197916666666667,0.114583333333333,0.322916666666667,0.364583333333333
7,3.125,3,19,0.27363184079602,0.144278606965174,0.228855721393035,0.353233830845771
7,2.8,2,19,0.282352941176471,0.0882352941176471,0.247058823529412,0.382352941176471
4,2.3547619047619,2,19,0.176470588235294,0.169117647058824,0.301470588235294,0.352941176470588
6,3,2,19,0.262569832402235,0.150837988826816,0.251396648044693,0.335195530726257
5,2.6962962962963,2,19,0.26984126984127,0.126984126984127,0.246031746031746,0.357142857142857
5,2.9,2,20,0.274509803921569,0.0980392156862745,0.30718954248366,0.320261437908497
5,2.75,2,20,0.235602094240838,0.136125654450262,0.240837696335079,0.387434554973822
6,2.7525,2,20,0.268041237113402,0.123711340206186,0.268041237113402,0.34020618556701
4,3,3,20,0.1953125,0.125,0.328125,0.3515625
4,3,3,20,0.226890756302521,0.100840336134454,0.310924369747899,0.361344537815126
6,2.99583333333333,2,21,0.270142180094787,0.104265402843602,0.308056872037915,0.317535545023697
5,2.42592592592593,2,21,0.299435028248588,0.0903954802259887,0.271186440677966,0.338983050847458
5,3.375,2,21,0.243137254901961,0.133333333333333,0.235294117647059,0.388235294117647
8,3.09166666666667,2,21,0.309644670050761,0.142131979695431,0.228426395939086,0.319796954314721
7,3.125,2,21,0.254545454545455,0.0954545454545455,0.286363636363636,0.363636363636364
7,3.06666666666667,2,22,0.256637168141593,0.115044247787611,0.243362831858407,0.384955752212389
7,2.97800925925926,2,22,0.309278350515464,0.120274914089347,0.271477663230241,0.298969072164948
6,2.7,2,22,0.265734265734266,0.122377622377622,0.325174825174825,0.286713286713287
7,2.50888888888889,2,22,0.24390243902439,0.111498257839721,0.313588850174216,0.331010452961672
8,3.15625,2,22,0.25609756097561,0.121951219512195,0.292682926829268,0.329268292682927
6,2.875,2,23,0.232620320855615,0.125668449197861,0.245989304812834,0.39572192513369
7,2.8875,2,23,0.26517571884984,0.12779552715655,0.297124600638978,0.309904153354633
8,2.90740740740741,2,23,0.243542435424354,0.129151291512915,0.284132841328413,0.343173431734317
6,2.65555555555556,2,23,0.28158844765343,0.122743682310469,0.256317689530686,0.339350180505415
6,3.11111111111111,2,23,0.246031746031746,0.126984126984127,0.265873015873016,0.361111111111111
7,2.69826388888889,2,24,0.255192878338279,0.127596439169139,0.258160237388724,0.359050445103858
7,2.91666666666667,2,24,0.252427184466019,0.116504854368932,0.317152103559871,0.313915857605178
8,3.01694444444444,2,24,0.251515151515152,0.136363636363636,0.254545454545455,0.357575757575758
7,2.66666666666667,2,24,0.231060606060606,0.0871212121212121,0.303030303030303,0.378787878787879
8,2.77777777777778,2,24,0.232198142414861,0.105263157894737,0.303405572755418,0.359133126934985
7,3.16666666666667,2,25,0.23841059602649,0.109271523178808,0.28476821192053,0.367549668874172
9,3.29166666666667,3,25,0.27190332326284,0.108761329305136,0.283987915407855,0.335347432024169
7,3.03541666666667,2,25,0.260623229461756,0.121813031161473,0.277620396600567,0.339943342776204
6,2.7109375,2,25,0.257309941520468,0.125730994152047,0.274853801169591,0.342105263157895
6,3,2,25,0.240896358543417,0.0980392156862745,0.285714285714286,0.375350140056022
7,2.875,2,26,0.272727272727273,0.12039312039312,0.235872235872236,0.371007371007371
8,2.86641666666667,2,26,0.243373493975904,0.12289156626506,0.310843373493976,0.32289156626506
6,2.62460317460317,2,26,0.25201072386059,0.107238605898123,0.297587131367292,0.343163538873995
7,2.5,2,26,0.232620320855615,0.109625668449198,0.307486631016043,0.350267379679144
8,3.58506944444444,2,26,0.287153652392947,0.105793450881612,0.241813602015113,0.365239294710327
6,2.7,2,27,0.242494226327945,0.113163972286374,0.302540415704388,0.341801385681293
6,2.51466666666667,2,27,0.232558139534884,0.134883720930233,0.286046511627907,0.346511627906977
8,3.125,2,27,0.25181598062954,0.104116222760291,0.285714285714286,0.358353510895884
9,2.94185185185185,2,27,0.245614035087719,0.118421052631579,0.289473684210526,0.346491228070175
7,2.72569444444444,2,27,0.252336448598131,0.119158878504673,0.292056074766355,0.336448598130841
9,2.99847222222222,2,28,0.281512605042017,0.123949579831933,0.262605042016807,0.331932773109244
9,2.9994212962963,2,28,0.265384615384615,0.117307692307692,0.280769230769231,0.336538461538462
9,3.0912037037037,2,28,0.273255813953488,0.125968992248062,0.244186046511628,0.356589147286822
7,2.783125,2,28,0.242105263157895,0.136842105263158,0.271929824561404,0.349122807017544
9,2.9994212962963,2,28,0.268876611418048,0.114180478821363,0.29097605893186,0.325966850828729
7,3.10569841269841,2,29,0.262032085561497,0.112299465240642,0.272727272727273,0.352941176470588
7,2.78680555555555,2,29,0.251543209876543,0.134259259259259,0.270061728395062,0.344135802469136
8,2.9328125,2,29,0.258241758241758,0.115384615384615,0.278388278388278,0.347985347985348
7,2.75,2,29,0.264448336252189,0.124343257443082,0.260945709281961,0.350262697022767
8,2.84817708333333,2,29,0.246205733558179,0.126475548060708,0.283305227655987,0.344013490725126
9,2.93805555555556,2,30,0.259083728278041,0.121642969984202,0.265402843601896,0.353870458135861
8,2.96051173941799,2,30,0.254317111459969,0.127158555729984,0.277864992150706,0.340659340659341
9,2.99375,2,30,0.269345238095238,0.126488095238095,0.267857142857143,0.336309523809524
9,2.9994212962963,2,30,0.251851851851852,0.122962962962963,0.288888888888889,0.336296296296296
8,2.94185185185185,2,30,0.246644295302013,0.125838926174497,0.285234899328859,0.342281879194631
9,2.99375,2,31,0.262203626220363,0.122733612273361,0.269177126917713,0.345885634588563
9,3.09504365079365,2,31,0.259776536312849,0.118715083798883,0.270949720670391,0.350558659217877
9,2.9994212962963,2,31,0.263908701854494,0.118402282453638,0.281027104136947,0.336661911554922
9,2.93805555555556,2,31,0.255649717514124,0.122881355932203,0.274011299435028,0.347457627118644
9,2.9994212962963,2,31,0.256371814092954,0.118440779610195,0.271364317841079,0.353823088455772
7,2.73555555555556,2,32,0.267148014440433,0.0740072202166065,0.326714801444043,0.332129963898917
1,1,1,3,0,0,0,1
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
2,2,2,4,1,0,0,0
1,1,1,4,0,0,1,0
2,2,2,5,1,0,0,0
1,1,1,5,0,0,0.5,0.5
2,1.5,1,5,0,0.333333333333333,0,0.666666666666667
1,1,1,5,NA,NA,NA,NA
1,1,1,5,0,0,1,0
2,2,2,6,0.5,0,0,0.5
1,1,1,6,0,0,0.5,0.5
3,2.25,2,6,0.285714285714286,0.285714285714286,0.142857142857143,0.285714285714286
1,1,1,6,NA,NA,NA,NA
0,0,0,6,NA,NA,NA,NA
1,1,1,7,NA,NA,NA,NA
