N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
64,4,0.09,2,0.4,0.5,11,0.2,0.125,0.2,0.475,3
16,2,0.11,1,0.5,1.75,3,0,0,0,1,1
24,6,0.13,10,0.7,2,6,0.363636364,0,0.272727273,0.363636364,2
32,8,0.11,0.5,0.2,0.5,6,0,0,1,0,1
24,4,0.1,10,0.3,1.75,14,0.228070175,0.052631579,0.245614035,0.473684211,3
24,6,0.11,2,0.9,2,10,0.375,0.041666667,0.25,0.333333333,4
24,6,0.09,0.5,0.1,0.25,3,1,0,0,0,2
16,8,0.1,2,0.8,0.5,2,NA,NA,NA,NA,0
24,8,0.11,1,0.9,0.5,8,0.24,0.16,0.2,0.4,2
16,4,0.12,10,0.9,1.25,1,NA,NA,NA,NA,0
32,6,0.11,1,0.7,1.5,9,0.125,0,0.3125,0.5625,2
32,8,0.11,0.1,0.6,1.5,12,0.4,0.088888889,0.222222222,0.288888889,4
48,6,0.1,0.1,0.6,1.5,19,0.264423077,0.091346154,0.293269231,0.350961538,4
48,6,0.12,10,0.8,2,16,0.37804878,0.048780488,0.243902439,0.329268293,4
48,8,0.11,2,0.4,1.25,13,0.377358491,0.075471698,0.226415094,0.320754717,5
64,6,0.12,2,0.7,1.25,15,0.527777778,0.083333333,0.111111111,0.277777778,4
32,6,0.11,0.1,0.7,2,6,0,1,0,0,2
32,6,0.09,0.1,0.6,0.25,0,NA,NA,NA,NA,-1
32,2,0.12,2,0.7,0.75,6,0.117647059,0.235294118,0.176470588,0.470588235,2
64,8,0.09,10,0.7,1,24,0.290697674,0.052325581,0.279069767,0.377906977,6
32,8,0.1,0.1,0.3,0.5,2,NA,NA,NA,NA,0
64,8,0.11,2,0.8,0.25,5,NA,NA,NA,NA,1
48,8,0.09,10,0.4,0.25,0,NA,NA,NA,NA,-1
64,6,0.13,0.1,0.3,1.5,44,0.274912369,0.098147221,0.394091137,0.232849274,8
32,4,0.13,0.5,0.6,2,12,0.375,0.083333333,0.25,0.291666667,5
24,6,0.1,10,0.7,1,2,NA,NA,NA,NA,1
48,2,0.1,10,0.5,1.25,9,0.173913043,0.086956522,0.304347826,0.434782609,2
64,2,0.12,10,0.6,1.75,28,0.301818182,0.112727273,0.170909091,0.414545455,7
64,2,0.12,0.1,0.2,1.25,30,0.451282051,0.1,0.243589744,0.205128205,10
24,6,0.13,1,0.9,0.75,4,NA,NA,NA,NA,0
64,8,0.09,1,0.2,1,24,0.348360656,0.069672131,0.295081967,0.286885246,6
24,8,0.13,1,0.6,2,12,0,0.153846154,0.384615385,0.461538462,2
24,8,0.11,1,0.2,2,9,0.153846154,0.076923077,0.461538462,0.307692308,2
24,8,0.1,0.5,0.3,1.25,14,0.363636364,0,0.363636364,0.272727273,3
24,8,0.1,2,0.2,1.5,16,0.194174757,0.067961165,0.291262136,0.446601942,3
32,8,0.1,1,0.4,0.25,3,NA,NA,NA,NA,1
24,2,0.11,0.5,0.5,1,17,0.297468354,0.107594937,0.329113924,0.265822785,5
16,8,0.11,0.5,0.6,0.75,6,0.5,0,0.5,0,2
16,2,0.1,1,0.1,2,12,0.344827586,0,0.172413793,0.482758621,2
16,8,0.13,1,0.7,2,8,0.272727273,0.272727273,0.363636364,0.090909091,2
64,6,0.13,2,0.8,0.75,9,0.333333333,0,0.444444444,0.222222222,3
16,2,0.1,2,0.7,1,0,NA,NA,NA,NA,-1
64,4,0.11,10,0.2,1.5,31,0.222513089,0.083769634,0.240837696,0.452879581,8
64,4,0.13,0.5,0.6,1.25,21,0.22614841,0.137809187,0.28975265,0.346289753,5
64,8,0.09,0.5,0.1,1.75,40,0.275609756,0.058536585,0.303658537,0.362195122,6
24,2,0.12,0.1,0.9,0.25,1,NA,NA,NA,NA,0
24,2,0.1,0.1,0.1,1.25,12,0.5,0,0.15,0.35,4
48,8,0.11,2,0.8,1.5,19,0.181318681,0.131868132,0.313186813,0.373626374,4
48,4,0.13,0.1,0.6,1.25,10,0.321428571,0.107142857,0.25,0.321428571,4
24,2,0.11,2,0.7,0.75,3,0,1,0,0,2
48,6,0.11,0.1,0.7,1.25,12,0.293103448,0.068965517,0.275862069,0.362068966,3
48,2,0.1,1,0.3,1.75,32,0.284875184,0.080763583,0.306901615,0.327459618,8
16,2,0.11,0.5,0.6,1.5,3,NA,NA,NA,NA,1
48,4,0.13,0.1,0.6,1.25,16,0.303571429,0.148809524,0.327380952,0.220238095,5
64,4,0.11,10,0.3,1,6,0.666666667,0,0,0.333333333,2
32,6,0.12,10,0.2,0.25,5,NA,NA,NA,NA,1
24,2,0.09,1,0.6,2,8,0.5,0,0.142857143,0.357142857,3
24,8,0.12,0.5,0.6,1.75,13,0.06,0.04,0.4,0.5,2
32,6,0.11,1,0.9,0.5,3,0,0,1,0,1
16,4,0.09,0.5,0.7,1.75,6,1,0,0,0,2
64,8,0.1,0.5,0.8,2,26,0.244186047,0.081395349,0.352713178,0.321705426,5
64,8,0.1,1,0.2,0.25,7,0.285714286,0.142857143,0.428571429,0.142857143,2
32,6,0.11,10,0.1,1.25,16,0.15625,0.015625,0.3125,0.515625,3
24,8,0.13,2,0.8,0.75,5,0.333333333,0,0.333333333,0.333333333,2
24,2,0.11,0.1,0.4,1.25,6,0,0,0.222222222,0.777777778,1
32,4,0.09,0.5,0.7,1.25,10,0.347826087,0.152173913,0.282608696,0.217391304,4
32,6,0.09,0.1,0.2,2,21,0.352657005,0.082125604,0.270531401,0.29468599,5
48,4,0.13,0.5,0.7,0.25,2,NA,NA,NA,NA,1
32,6,0.12,0.5,0.5,1,10,0.358974359,0.076923077,0.282051282,0.282051282,4
24,4,0.13,2,0.5,1.75,11,0.372093023,0.11627907,0.186046512,0.325581395,4
32,2,0.09,10,0.7,1.5,6,0.333333333,0.333333333,0,0.333333333,3
64,2,0.09,1,0.9,1.25,8,0.625,0,0.125,0.25,3
64,4,0.13,10,0.6,1,1,NA,NA,NA,NA,0
32,6,0.12,10,0.7,1.5,11,0.30952381,0,0.285714286,0.404761905,2
16,2,0.13,0.5,0.5,0.75,1,NA,NA,NA,NA,0
16,4,0.13,2,0.3,1,6,0,0,0.666666667,0.333333333,1
48,6,0.12,10,0.7,1.25,14,0.41509434,0.056603774,0.320754717,0.20754717,4
48,4,0.1,0.5,0.3,2,18,0.333333333,0.12195122,0.243902439,0.300813008,6
32,4,0.09,0.5,0.2,1.25,8,0.4375,0.1875,0.125,0.25,4
16,6,0.12,1,0.8,0.5,0,NA,NA,NA,NA,-1
48,4,0.13,2,0.1,2,32,0.310810811,0.113513514,0.294594595,0.281081081,7
16,2,0.11,10,0.1,0.75,1,NA,NA,NA,NA,0
64,6,0.12,10,0.1,2,35,0.337625179,0.080114449,0.291845494,0.290414878,8
24,4,0.12,1,0.9,1.75,8,0.5625,0,0.1875,0.25,2
16,4,0.1,0.1,0.3,0.75,6,0,0,0.75,0.25,1
32,6,0.12,10,0.9,1.75,5,0,0,1,0,1
16,4,0.12,0.1,0.9,1.25,4,0,0,0,1,1
32,4,0.13,2,0.7,1.5,8,0.277777778,0.055555556,0.111111111,0.555555556,3
48,8,0.09,2,0.3,0.25,2,NA,NA,NA,NA,0
32,2,0.09,0.5,0.7,1,1,NA,NA,NA,NA,0
24,4,0.11,0.1,0.7,0.75,2,NA,NA,NA,NA,0
16,8,0.1,1,0.1,0.25,6,0.5,0,0.5,0,2
64,4,0.12,10,0.8,1.75,10,0.533333333,0,0.133333333,0.333333333,2
32,8,0.09,2,0.4,0.5,5,0.333333333,0.166666667,0.5,0,2
48,4,0.13,2,0.9,1.75,19,0.365384615,0.096153846,0.230769231,0.307692308,6
64,4,0.11,10,0.7,2,14,0.2,0.12,0.24,0.44,4
64,6,0.12,1,0.6,1,13,0.209876543,0.135802469,0.172839506,0.481481481,5
64,2,0.09,0.5,0.3,1.75,21,0.329218107,0.102880658,0.300411523,0.267489712,6
32,6,0.11,1,0.3,1.5,22,0.227722772,0.089108911,0.351485149,0.331683168,5
64,2,0.1,1,0.3,0.5,5,0.5,0.166666667,0.166666667,0.166666667,2
48,4,0.09,1,0.5,1.25,8,0.4,0,0.2,0.4,3
24,8,0.09,1,0.9,0.5,4,NA,NA,NA,NA,0
48,6,0.12,0.1,0.2,1,23,0.243243243,0.092664093,0.243243243,0.420849421,6
16,2,0.09,10,0.6,1.75,4,0,0.333333333,0,0.666666667,2
48,4,0.11,0.5,0.1,1.75,28,0.386533666,0.077306733,0.279301746,0.256857855,7
24,6,0.12,0.1,0.4,2,11,0.194444444,0.111111111,0.305555556,0.388888889,3
32,2,0.13,0.5,0.1,0.75,6,0,0,0.2,0.8,1
32,2,0.1,2,0.8,1.25,10,0.5,0.038461538,0.153846154,0.307692308,4
64,4,0.12,10,0.3,1.5,25,0.320261438,0.114379085,0.281045752,0.284313725,7
32,2,0.09,0.5,0.1,0.25,3,NA,NA,NA,NA,1
64,8,0.1,0.1,0.3,1.5,32,0.284153005,0.0856102,0.296903461,0.333333333,6
24,6,0.11,10,0.7,1.75,9,0.3125,0.0625,0.25,0.375,3
64,6,0.11,1,0.2,1,28,0.272251309,0.086387435,0.327225131,0.314136126,6
24,6,0.09,0.1,0.3,0.75,8,0.214285714,0,0.428571429,0.357142857,2
24,6,0.13,2,0.3,0.5,3,NA,NA,NA,NA,0
64,4,0.12,1,0.4,1.75,25,0.288973384,0.060836502,0.254752852,0.395437262,5
16,6,0.13,10,0.3,0.5,7,0.428571429,0.142857143,0.285714286,0.142857143,2
16,8,0.12,1,0.2,0.5,6,0,0,0.5,0.5,1
32,8,0.11,2,0.9,1.5,14,0.214285714,0.047619048,0.357142857,0.380952381,3
24,2,0.1,1,0.4,0.25,0,NA,NA,NA,NA,-1
64,6,0.13,1,0.4,0.75,15,0.490909091,0.163636364,0.127272727,0.218181818,6
16,6,0.09,1,0.2,0.75,5,0,1,0,0,2
32,8,0.1,0.5,0.4,0.5,5,NA,NA,NA,NA,0
64,4,0.1,0.1,0.9,0.25,1,NA,NA,NA,NA,0
24,2,0.11,0.1,0.8,0.5,2,NA,NA,NA,NA,0
16,4,0.11,2,0.9,2,5,0,0,1,0,1
24,2,0.1,10,0.7,2,3,NA,NA,NA,NA,1
16,8,0.12,10,0.6,1.25,6,0,0,0.333333333,0.666666667,1
24,4,0.11,0.5,0.3,1.25,4,NA,NA,NA,NA,1
16,4,0.11,2,0.1,0.75,7,0,0,0.444444444,0.555555556,1
48,8,0.1,0.5,0.1,1,15,0.393939394,0.03030303,0.181818182,0.393939394,4
32,6,0.13,1,0.1,0.25,10,0.388888889,0.083333333,0.25,0.277777778,4
48,8,0.13,1,0.6,1.75,21,0.36013986,0.097902098,0.29020979,0.251748252,6
24,8,0.13,2,0.7,0.5,6,1,0,0,0,2
64,8,0.12,1,0.6,1.25,22,0.326923077,0.052884615,0.3125,0.307692308,4
48,4,0.11,2,0.9,2,24,0.289473684,0.114035088,0.228070175,0.368421053,7
32,4,0.09,1,0.4,0.25,0,NA,NA,NA,NA,-1
64,4,0.13,0.5,0.1,1.5,37,0.254901961,0.075980392,0.349264706,0.319852941,7
32,6,0.09,2,0.5,0.25,3,NA,NA,NA,NA,1
32,2,0.13,10,0.3,1.5,7,0.153846154,0,0.076923077,0.769230769,2
16,6,0.11,1,0.6,0.25,0,NA,NA,NA,NA,-1
48,8,0.11,1,0.9,1,10,0.25,0.0625,0.1875,0.5,3
48,8,0.12,0.5,0.8,0.75,9,0.407407407,0.111111111,0.296296296,0.185185185,4
16,8,0.09,10,0.7,1.5,6,0.333333333,0.333333333,0.333333333,0,2
64,4,0.13,10,0.2,1.25,30,0.336585366,0.051219512,0.26097561,0.351219512,7
64,6,0.12,0.1,0.5,1.25,14,0.309090909,0.036363636,0.218181818,0.436363636,4
32,2,0.1,1,0.2,1.25,5,0.666666667,0,0,0.333333333,2
32,6,0.1,0.1,0.2,1.25,18,0.191666667,0.1,0.383333333,0.325,4
48,6,0.12,0.1,0.4,1,13,0.342857143,0.1,0.257142857,0.3,4
16,6,0.11,2,0.7,2,6,0,0,0.5,0.5,1
24,4,0.11,2,0.4,1.5,8,0.363636364,0.090909091,0.272727273,0.272727273,3
48,6,0.13,2,0.9,1.75,24,0.299734748,0.132625995,0.236074271,0.331564987,7
64,6,0.1,0.1,0.4,0.75,20,0.25974026,0.123376623,0.318181818,0.298701299,4
64,8,0.12,0.5,0.1,1.5,39,0.32486631,0.080213904,0.310160428,0.284759358,9
16,6,0.11,10,0.3,1.75,10,0.5,0.107142857,0.25,0.142857143,4
24,4,0.1,2,0.3,0.75,6,0.571428571,0,0.142857143,0.285714286,2
24,2,0.1,2,0.3,1.75,14,0.308510638,0.106382979,0.180851064,0.404255319,5
24,8,0.09,0.1,0.3,1.5,13,0.263157895,0.078947368,0.342105263,0.315789474,3
32,6,0.13,2,0.4,1,6,0,0,0.333333333,0.666666667,1
64,8,0.11,1,0.3,1.75,38,0.30638953,0.093148576,0.344880677,0.255581216,7
16,4,0.12,2,0.4,1,6,0.142857143,0,0.285714286,0.571428571,2
32,2,0.11,0.5,0.6,0.5,0,NA,NA,NA,NA,-1
16,2,0.09,0.1,0.9,1.5,2,NA,NA,NA,NA,1
24,6,0.11,10,0.9,0.5,2,NA,NA,NA,NA,0
48,2,0.09,2,0.8,1.25,1,NA,NA,NA,NA,0
32,4,0.12,2,0.2,1,16,0.422222222,0.103703704,0.222222222,0.251851852,6
24,6,0.1,1,0.5,1,6,1,0,0,0,2
24,2,0.09,10,0.2,1.75,14,0.432432432,0.040540541,0.256756757,0.27027027,5
16,6,0.11,2,0.1,2,14,0.365384615,0.038461538,0.326923077,0.269230769,4
48,4,0.11,0.1,0.5,2,3,NA,NA,NA,NA,1
24,4,0.12,0.1,0.6,1.5,5,0.333333333,0.333333333,0,0.333333333,2
32,4,0.11,2,0.5,2,13,0.205882353,0.147058824,0.382352941,0.264705882,4
64,6,0.1,10,0.4,0.75,14,0.2,0.1,0.383333333,0.316666667,4
32,6,0.11,0.1,0.2,1.25,16,0.265306122,0.112244898,0.37755102,0.244897959,5
64,2,0.12,0.1,0.3,1.25,8,0.538461538,0.153846154,0.076923077,0.230769231,4
24,4,0.13,1,0.1,0.25,1,NA,NA,NA,NA,0
48,8,0.11,10,0.2,1,12,0.291666667,0.041666667,0.416666667,0.25,3
16,2,0.13,0.1,0.3,1.25,0,NA,NA,NA,NA,-1
48,2,0.11,10,0.3,0.5,6,0.6,0.1,0.2,0.1,3
64,8,0.12,10,0.4,1.5,26,0.294797688,0.115606936,0.300578035,0.289017341,7
48,2,0.12,1,0.5,1.25,17,0.410958904,0.095890411,0.150684932,0.342465753,6
48,6,0.09,10,0.2,1,12,0.3,0.233333333,0.1,0.366666667,4
64,6,0.11,0.1,0.8,1.5,18,0.303278689,0.081967213,0.303278689,0.31147541,5
64,4,0.09,1,0.7,0.5,3,1,0,0,0,2
16,8,0.09,1,0.2,1.75,9,0.045454545,0.045454545,0.636363636,0.272727273,2
64,4,0.12,0.1,0.8,1.75,12,0.25,0.1,0.15,0.5,3
24,6,0.12,0.5,0.6,0.5,4,0,0,1,0,1
16,2,0.11,1,0.8,1.5,2,NA,NA,NA,NA,0
32,8,0.1,0.5,0.1,2,18,0.235849057,0.08490566,0.386792453,0.29245283,3
32,8,0.09,2,0.5,1.75,11,0.233333333,0,0.266666667,0.5,2
48,4,0.12,2,0.7,2,8,0,0.125,0.5625,0.3125,2
32,6,0.13,0.5,0.9,1.5,6,0.142857143,0.285714286,0.428571429,0.142857143,3
24,8,0.11,2,0.5,1.75,13,0.181818182,0.068181818,0.386363636,0.363636364,3
16,2,0.12,10,0.2,1.25,9,0.3125,0.0625,0.15625,0.46875,2
24,6,0.1,1,0.4,0.5,5,NA,NA,NA,NA,1
16,8,0.1,1,0.1,1,11,0.179487179,0.076923077,0.384615385,0.358974359,2
48,6,0.11,0.5,0.4,0.25,0,NA,NA,NA,NA,-1
32,6,0.1,0.1,0.5,1.25,12,0.526315789,0,0.157894737,0.315789474,3
64,8,0.1,0.5,0.2,0.75,14,0.236111111,0.027777778,0.236111111,0.5,3
48,2,0.12,1,0.5,1,13,0.463414634,0.12195122,0.243902439,0.170731707,6
24,6,0.09,1,0.8,2,7,0,0,0.7,0.3,1
48,2,0.13,1,0.5,0.75,4,1,0,0,0,2
32,4,0.1,1,0.7,1.75,12,0.21875,0.125,0.171875,0.484375,4
24,8,0.1,10,0.5,1.5,12,0.25,0.115384615,0.403846154,0.230769231,3
32,6,0.13,10,0.1,1.75,17,0.322916667,0.104166667,0.25,0.322916667,4
16,2,0.13,10,0.8,1.5,6,0.428571429,0,0.428571429,0.142857143,2
24,2,0.1,1,0.9,2,5,0.5,0,0.166666667,0.333333333,2
48,2,0.09,2,0.6,1.5,5,NA,NA,NA,NA,1
16,8,0.12,0.5,0.2,0.75,3,NA,NA,NA,NA,1
32,8,0.13,1,0.6,1.25,13,0.264705882,0.117647059,0.235294118,0.382352941,3
48,8,0.1,0.1,0.9,0.25,1,NA,NA,NA,NA,0
64,8,0.12,0.1,0.4,1,33,0.326460481,0.113402062,0.305841924,0.254295533,8
16,2,0.1,1,0.1,1.75,5,0.5,0,0,0.5,2
64,6,0.13,2,0.2,1,24,0.34084507,0.076056338,0.304225352,0.278873239,5
48,2,0.09,10,0.5,0.75,0,NA,NA,NA,NA,-1
16,6,0.12,1,0.3,1.5,11,0.230769231,0.128205128,0.256410256,0.384615385,3
24,2,0.11,1,0.3,0.5,5,0.5,0,0.25,0.25,2
24,6,0.09,2,0.1,1.5,9,0.2,0,0.3,0.5,2
16,8,0.09,10,0.1,0.5,10,0.263157895,0.052631579,0.578947368,0.105263158,3
16,8,0.13,0.1,0.3,1.75,11,0.194444444,0.027777778,0.361111111,0.416666667,2
16,6,0.12,1,0.3,1.75,9,0.357142857,0.035714286,0.392857143,0.214285714,2
16,6,0.13,1,0.3,1.25,10,0.073170732,0.073170732,0.390243902,0.463414634,2
32,4,0.1,0.5,0.3,1.5,13,0.270833333,0.104166667,0.1875,0.4375,4
32,8,0.13,0.5,0.4,0.5,9,0.333333333,0,0.333333333,0.333333333,2
64,8,0.09,0.5,0.2,0.5,12,0.227272727,0.113636364,0.454545455,0.204545455,3
32,4,0.1,1,0.6,0.75,4,0,0,0.5,0.5,1
32,8,0.12,0.5,0.1,1,13,0.212121212,0.121212121,0.348484848,0.318181818,4
24,8,0.11,0.5,0.8,1,8,0.428571429,0.142857143,0.285714286,0.142857143,2
24,2,0.13,0.5,0.2,1.75,3,NA,NA,NA,NA,1
48,2,0.13,1,0.9,1.25,3,NA,NA,NA,NA,1
16,8,0.12,0.5,0.5,0.5,5,NA,NA,NA,NA,1
32,4,0.11,2,0.6,2,13,0.492307692,0.092307692,0.169230769,0.246153846,6
16,4,0.1,2,0.2,0.5,3,0,0,1,0,1
24,8,0.13,2,0.9,0.75,5,0.666666667,0.166666667,0.166666667,0,3
24,8,0.13,2,0.6,0.5,5,0,0,1,0,1
48,6,0.11,1,0.3,0.5,8,0.0625,0.0625,0.3125,0.5625,2
24,8,0.13,0.1,0.2,0.75,12,0.226415094,0.094339623,0.377358491,0.301886792,2
32,8,0.1,0.5,0.4,0.75,4,NA,NA,NA,NA,1
24,2,0.13,0.1,0.2,1.5,8,0.5,0.1,0.1,0.3,3
24,2,0.13,0.5,0.5,0.5,3,1,0,0,0,2
48,4,0.1,1,0.3,1.5,29,0.308139535,0.046511628,0.337209302,0.308139535,7
48,8,0.09,2,0.1,0.5,9,0.333333333,0,0.333333333,0.333333333,2
64,2,0.09,0.1,0.4,1.5,21,0.43125,0.10625,0.19375,0.26875,7
16,8,0.12,10,0.1,0.25,5,0,0,0.666666667,0.333333333,1
24,6,0.12,2,0.3,1.75,17,0.337837838,0.101351351,0.263513514,0.297297297,4
16,6,0.1,0.1,0.2,1,9,0.214285714,0.071428571,0.357142857,0.357142857,2
24,4,0.13,10,0.5,2,11,0.307692308,0.076923077,0.307692308,0.307692308,3
48,8,0.13,0.1,0.8,1,13,0.4,0.114285714,0.314285714,0.171428571,4
64,8,0.13,10,0.6,1.25,21,0.248148148,0.103703704,0.259259259,0.388888889,6
24,4,0.09,1,0.8,0.25,0,NA,NA,NA,NA,-1
32,8,0.09,10,0.3,1.75,20,0.20661157,0.049586777,0.32231405,0.421487603,3
16,2,0.12,1,0.7,0.25,0,NA,NA,NA,NA,-1
24,6,0.13,2,0.2,0.25,4,0,0,0,1,1
48,4,0.13,10,0.5,1.25,7,0.5,0.25,0,0.25,3
24,6,0.09,1,0.8,1.5,9,0.222222222,0.166666667,0.444444444,0.166666667,2
16,2,0.09,0.5,0.2,1.5,6,0,0.1,0.3,0.6,2
16,2,0.11,10,0.9,1.75,0,NA,NA,NA,NA,-1
48,8,0.13,0.1,0.8,1.75,24,0.233038348,0.100294985,0.365781711,0.300884956,5
48,4,0.13,0.5,0.5,1,14,0.333333333,0.077777778,0.233333333,0.355555556,5
48,2,0.12,10,0.4,0.75,6,0.5,0,0.25,0.25,2
16,2,0.09,2,0.8,1.5,2,NA,NA,NA,NA,1
24,2,0.12,10,0.1,1.25,13,0.45,0.15,0.2,0.2,6
64,6,0.11,2,0.5,1.5,31,0.289115646,0.06122449,0.231292517,0.418367347,8
32,2,0.12,0.1,0.1,1,5,0.5,0,0,0.5,2
64,4,0.13,0.1,0.4,1.5,36,0.25125,0.09875,0.23875,0.41125,5
24,4,0.13,2,0.7,1.5,5,0.5,0.25,0,0.25,3
32,8,0.09,0.1,0.5,1,6,0,0,1,0,1
48,8,0.12,10,0.2,1.25,16,0.390625,0.0625,0.21875,0.328125,4
16,8,0.12,10,0.3,1.75,11,0.022727273,0.068181818,0.659090909,0.25,2
64,6,0.11,2,0.5,1.25,18,0.308943089,0.081300813,0.268292683,0.341463415,4
32,6,0.1,0.5,0.1,1,8,0.235294118,0.117647059,0.411764706,0.235294118,3
16,2,0.1,2,0.5,2,4,0.666666667,0,0,0.333333333,2
64,2,0.13,1,0.1,1,32,0.312320917,0.123209169,0.270773639,0.293696275,8
32,6,0.13,1,0.2,0.25,0,NA,NA,NA,NA,-1
48,8,0.09,10,0.6,2,23,0.348017621,0.052863436,0.242290749,0.356828194,6
48,2,0.13,0.5,0.9,1.25,1,NA,NA,NA,NA,0
32,2,0.1,1,0.8,0.75,0,NA,NA,NA,NA,-1
32,6,0.12,0.5,0.7,0.75,6,0,0.25,0.625,0.125,2
48,8,0.13,0.1,0.3,2,36,0.277005348,0.077005348,0.32513369,0.320855615,8
64,4,0.13,0.5,0.9,1.25,1,NA,NA,NA,NA,0
32,2,0.11,10,0.4,2,14,0.362068966,0.068965517,0.24137931,0.327586207,5
32,2,0.12,1,0.7,2,7,0.428571429,0,0,0.571428571,2
64,4,0.1,0.5,0.3,1.75,26,0.29296875,0.0859375,0.30078125,0.3203125,5
24,4,0.1,1,0.4,0.25,2,NA,NA,NA,NA,0
48,4,0.1,0.1,0.7,0.5,1,NA,NA,NA,NA,0
16,8,0.11,1,0.4,1.25,9,0.375,0,0.5,0.125,2
64,6,0.13,0.1,0.1,1.25,30,0.305206463,0.10951526,0.324955117,0.26032316,7
48,4,0.09,1,0.1,1.5,28,0.281345566,0.04587156,0.287461774,0.385321101,5
48,2,0.11,10,0.8,0.25,0,NA,NA,NA,NA,-1
32,8,0.09,0.1,0.1,0.75,11,0.481481481,0.111111111,0.148148148,0.259259259,3
32,6,0.12,1,0.5,1.5,10,0.045454545,0.090909091,0.363636364,0.5,2
16,8,0.12,10,0.5,0.25,1,NA,NA,NA,NA,0
64,8,0.13,1,0.7,0.75,15,0.19047619,0.142857143,0.222222222,0.444444444,4
48,2,0.13,0.5,0.5,1,13,0.428571429,0.142857143,0.154761905,0.273809524,5
48,6,0.11,2,0.3,1.5,23,0.370833333,0.079166667,0.308333333,0.241666667,6
32,2,0.12,2,0.7,1.25,6,0.428571429,0.142857143,0,0.428571429,3
16,8,0.12,2,0.4,1.75,12,0.172413793,0,0.655172414,0.172413793,2
24,8,0.12,0.5,0.9,1.25,6,0.5,0.1,0.3,0.1,2
16,8,0.09,2,0.4,1.5,7,0.318181818,0.136363636,0.363636364,0.181818182,3
24,2,0.13,2,0.5,1.5,8,0.454545455,0.272727273,0.045454545,0.227272727,4
32,4,0.1,10,0.8,0.25,1,NA,NA,NA,NA,0
32,2,0.13,0.1,0.5,0.25,0,NA,NA,NA,NA,-1
16,4,0.13,0.5,0.4,0.5,3,0,0,0,1,1
32,2,0.13,2,0.1,0.75,5,0,0.25,0.5,0.25,2
48,8,0.13,10,0.3,0.25,2,NA,NA,NA,NA,1
24,2,0.1,0.1,0.6,0.75,0,NA,NA,NA,NA,-1
48,2,0.12,0.1,0.2,0.25,2,NA,NA,NA,NA,1
24,4,0.11,2,0.9,1.75,7,0.533333333,0.066666667,0.133333333,0.266666667,4
64,8,0.09,2,0.8,1,6,0.428571429,0.142857143,0.428571429,0,3
16,8,0.09,1,0.1,0.75,6,0,0,1,0,1
48,6,0.09,0.1,0.9,1.5,10,0.466666667,0.066666667,0.066666667,0.4,4
64,6,0.11,1,0.1,0.5,11,0.35,0.05,0.3,0.3,3
32,6,0.11,0.1,0.9,1,6,0,0.333333333,0,0.666666667,2
64,2,0.12,2,0.7,2,7,0.5,0,0.25,0.25,2
32,2,0.09,10,0.4,0.75,2,NA,NA,NA,NA,0
48,4,0.12,2,0.2,0.5,19,0.341463415,0.056910569,0.25203252,0.349593496,4
16,6,0.09,0.5,0.7,1.5,5,0,0,0.75,0.25,1
32,4,0.12,0.5,0.3,0.5,12,0.304347826,0.130434783,0.217391304,0.347826087,4
48,8,0.1,0.1,0.9,2,17,0.338709677,0.096774194,0.290322581,0.274193548,5
16,6,0.09,10,0.6,1,5,0,0,0.666666667,0.333333333,1
16,8,0.11,10,0.8,1.25,7,0.5,0.125,0.3125,0.0625,3
64,6,0.09,2,0.9,1,3,NA,NA,NA,NA,1
48,4,0.13,0.5,0.5,1.25,8,0.344827586,0.275862069,0.172413793,0.206896552,4
32,6,0.11,1,0.3,0.75,9,0.571428571,0,0.142857143,0.285714286,3
24,2,0.09,0.5,0.5,0.25,0,NA,NA,NA,NA,-1
32,6,0.11,0.5,0.9,0.25,2,NA,NA,NA,NA,0
24,8,0.1,2,0.4,0.75,9,0,0.210526316,0.473684211,0.315789474,2
16,6,0.1,10,0.4,0.5,1,NA,NA,NA,NA,0
32,4,0.13,10,0.7,0.25,1,NA,NA,NA,NA,0
24,2,0.12,0.5,0.2,1.75,15,0.383838384,0.121212121,0.242424242,0.252525253,5
64,6,0.1,0.1,0.2,1.5,29,0.33048433,0.122507123,0.270655271,0.276353276,7
48,2,0.1,0.1,0.5,2,18,0.418918919,0.148648649,0.108108108,0.324324324,6
24,6,0.09,1,0.5,1.25,4,NA,NA,NA,NA,0
32,4,0.11,0.1,0.8,1,5,0.5,0,0,0.5,2
64,8,0.1,10,0.4,1,25,0.386627907,0.084302326,0.261627907,0.26744186,7
16,2,0.09,1,0.6,0.5,1,NA,NA,NA,NA,0
64,2,0.1,0.1,0.1,0.25,4,0.666666667,0,0.333333333,0,2
48,6,0.1,0.5,0.8,2,15,0.346153846,0.105769231,0.326923077,0.221153846,4
16,6,0.1,0.1,0.9,1.5,6,0,0,0,1,1
24,6,0.1,0.5,0.2,1,12,0.23255814,0.046511628,0.418604651,0.302325581,3
24,8,0.11,0.1,0.1,1.5,9,0.25,0,0.333333333,0.416666667,3
48,8,0.09,10,0.6,0.25,3,NA,NA,NA,NA,0
64,8,0.1,10,0.9,1,9,0.428571429,0,0.142857143,0.428571429,2
32,4,0.1,0.1,0.1,1.75,14,0.32,0.04,0.32,0.32,3
24,2,0.1,10,0.3,0.75,4,1,0,0,0,2
64,2,0.12,10,0.8,0.75,4,NA,NA,NA,NA,1
